timestamp,pod,status,memory_current_mi,memory_events_high,memory_events_oom_kill
2026-06-07T23:16:12-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:12-04:00,aggressor,Running,13214,104234,0
2026-06-07T23:16:14-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:14-04:00,burstable-holder,Running,107,0,0
2026-06-07T23:16:14-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:14-04:00,aggressor,Running,13223,106374,0
2026-06-07T23:16:16-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:16-04:00,burstable-holder,Running,106,0,0
2026-06-07T23:16:16-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:16-04:00,aggressor,Running,13233,108384,0
2026-06-07T23:16:19-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:19-04:00,burstable-holder,Running,106,0,0
2026-06-07T23:16:19-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:19-04:00,aggressor,Running,13240,110324,0
2026-06-07T23:16:21-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:21-04:00,burstable-holder,Running,106,0,0
2026-06-07T23:16:21-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:21-04:00,aggressor,Running,13248,112144,0
2026-06-07T23:16:23-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:23-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:23-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:23-04:00,aggressor,Running,13256,113892,0
2026-06-07T23:16:26-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:26-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:26-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:26-04:00,aggressor,Running,13211,115426,0
2026-06-07T23:16:28-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:28-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:28-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:28-04:00,aggressor,Running,13211,117264,0
2026-06-07T23:16:30-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:30-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:30-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:30-04:00,aggressor,Running,13211,119122,0
2026-06-07T23:16:32-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:32-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:32-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:32-04:00,aggressor,Running,13211,120546,0
2026-06-07T23:16:35-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:35-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:35-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:35-04:00,aggressor,Running,13211,121838,0
2026-06-07T23:16:37-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:37-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:37-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:37-04:00,aggressor,Running,13213,123518,0
2026-06-07T23:16:39-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:39-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:39-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:39-04:00,aggressor,Running,13215,125156,0
2026-06-07T23:16:42-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:42-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:42-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:42-04:00,aggressor,Running,13217,126888,0
2026-06-07T23:16:44-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:44-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:44-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:44-04:00,aggressor,Running,13218,128598,0
2026-06-07T23:16:46-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:46-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:46-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:46-04:00,aggressor,Running,13221,130328,0
2026-06-07T23:16:49-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:49-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:49-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:49-04:00,aggressor,Running,13223,131960,0
2026-06-07T23:16:51-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:51-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:51-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:51-04:00,aggressor,Running,13223,133575,0
2026-06-07T23:16:53-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:53-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:53-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:53-04:00,aggressor,Running,13224,135164,0
2026-06-07T23:16:55-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:55-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:55-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:55-04:00,aggressor,Running,13227,136750,0
2026-06-07T23:16:58-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:16:58-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:16:58-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:16:58-04:00,aggressor,Running,13227,138310,0
2026-06-07T23:17:00-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:00-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:00-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:00-04:00,aggressor,Running,13228,139908,0
2026-06-07T23:17:02-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:02-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:02-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:02-04:00,aggressor,Running,13231,141298,0
2026-06-07T23:17:04-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:04-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:04-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:04-04:00,aggressor,Running,13233,142672,0
2026-06-07T23:17:07-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:07-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:07-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:07-04:00,aggressor,Running,13238,144104,0
2026-06-07T23:17:09-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:09-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:09-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:09-04:00,aggressor,Running,13240,145502,0
2026-06-07T23:17:11-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:11-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:11-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:11-04:00,aggressor,Running,13241,146804,0
2026-06-07T23:17:13-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:13-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:13-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:13-04:00,aggressor,Running,13245,148268,0
2026-06-07T23:17:16-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:16-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:16-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:16-04:00,aggressor,Running,13246,149496,0
2026-06-07T23:17:18-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:18-04:00,burstable-holder,Running,105,0,0
2026-06-07T23:17:18-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:18-04:00,aggressor,Running,13248,150834,0
2026-06-07T23:17:20-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:20-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:20-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:20-04:00,aggressor,Running,13250,152090,0
2026-06-07T23:17:23-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:23-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:23-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:23-04:00,aggressor,Running,13250,153262,0
2026-06-07T23:17:25-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:25-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:25-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:25-04:00,aggressor,Running,13251,154572,0
2026-06-07T23:17:27-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:27-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:27-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:27-04:00,aggressor,Running,13251,155736,0
2026-06-07T23:17:30-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:30-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:30-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:30-04:00,aggressor,Running,13251,156912,0
2026-06-07T23:17:32-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:32-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:32-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:32-04:00,aggressor,Running,13252,158110,0
2026-06-07T23:17:34-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:34-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:34-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:34-04:00,aggressor,Running,13252,159304,0
2026-06-07T23:17:36-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:36-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:36-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:36-04:00,aggressor,Running,13253,160454,0
2026-06-07T23:17:39-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:39-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:39-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:39-04:00,aggressor,Running,13254,161772,0
2026-06-07T23:17:41-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:41-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:41-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:41-04:00,aggressor,Running,13254,162964,0
2026-06-07T23:17:43-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:43-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:43-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:43-04:00,aggressor,Running,13255,164152,0
2026-06-07T23:17:46-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:46-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:46-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:46-04:00,aggressor,Running,13255,165262,0
2026-06-07T23:17:48-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:48-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:48-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:48-04:00,aggressor,Running,13256,166450,0
2026-06-07T23:17:50-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:50-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:50-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:50-04:00,aggressor,Running,13258,167710,0
2026-06-07T23:17:52-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:52-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:52-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:52-04:00,aggressor,Running,13259,168898,0
2026-06-07T23:17:55-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:55-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:55-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:55-04:00,aggressor,Running,13260,170078,0
2026-06-07T23:17:57-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:57-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:57-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:57-04:00,aggressor,Running,13260,171274,0
2026-06-07T23:17:59-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:17:59-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:17:59-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:17:59-04:00,aggressor,Running,13260,172380,0
2026-06-07T23:18:01-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:01-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:01-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:01-04:00,aggressor,Running,13261,173544,0
2026-06-07T23:18:04-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:04-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:04-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:04-04:00,aggressor,Running,13260,174996,0
2026-06-07T23:18:06-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:06-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:06-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:06-04:00,aggressor,Running,13260,176688,0
2026-06-07T23:18:08-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:08-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:08-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:08-04:00,aggressor,Running,13260,178418,0
2026-06-07T23:18:11-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:11-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:11-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:11-04:00,aggressor,Running,13260,180110,0
2026-06-07T23:18:13-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:13-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:13-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:13-04:00,aggressor,Running,13260,181806,0
2026-06-07T23:18:15-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:15-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:15-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:15-04:00,aggressor,Running,13260,183502,0
2026-06-07T23:18:17-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:17-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:17-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:17-04:00,aggressor,Running,13260,185194,0
2026-06-07T23:18:20-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:20-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:20-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:20-04:00,aggressor,Running,13260,186886,0
2026-06-07T23:18:22-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:22-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:22-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:22-04:00,aggressor,Running,13261,188508,0
2026-06-07T23:18:24-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:24-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:24-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:24-04:00,aggressor,Running,13261,189482,0
2026-06-07T23:18:27-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:27-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:27-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:27-04:00,aggressor,Running,13261,190452,0
2026-06-07T23:18:29-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:29-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:29-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:29-04:00,aggressor,Running,13265,191854,0
2026-06-07T23:18:31-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:31-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:31-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:31-04:00,aggressor,Running,13271,193462,0
2026-06-07T23:18:33-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:33-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:33-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:33-04:00,aggressor,Running,13278,194988,0
2026-06-07T23:18:36-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:36-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:36-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:36-04:00,aggressor,Running,13284,196480,0
2026-06-07T23:18:38-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:38-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:38-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:38-04:00,aggressor,Running,13290,197886,0
2026-06-07T23:18:40-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:40-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:40-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:40-04:00,aggressor,Running,13296,199266,0
2026-06-07T23:18:42-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:42-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:42-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:42-04:00,aggressor,Running,13302,200584,0
2026-06-07T23:18:45-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:45-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:45-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:45-04:00,aggressor,Running,13307,201878,0
2026-06-07T23:18:47-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:47-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:47-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:47-04:00,aggressor,Running,13311,203066,0
2026-06-07T23:18:49-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:49-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:49-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:49-04:00,aggressor,Running,13261,203922,0
2026-06-07T23:18:52-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:52-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:52-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:52-04:00,aggressor,Running,13261,204926,0
2026-06-07T23:18:54-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:54-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:54-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:54-04:00,aggressor,Running,13261,205910,0
2026-06-07T23:18:56-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:56-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:56-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:56-04:00,aggressor,Running,13261,206860,0
2026-06-07T23:18:59-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:18:59-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:18:59-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:18:59-04:00,aggressor,Running,13261,207876,0
2026-06-07T23:19:01-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:01-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:01-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:01-04:00,aggressor,Running,13261,208928,0
2026-06-07T23:19:03-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:03-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:03-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:03-04:00,aggressor,Running,13261,210082,0
2026-06-07T23:19:05-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:05-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:05-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:05-04:00,aggressor,Running,13261,211178,0
2026-06-07T23:19:08-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:08-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:08-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:08-04:00,aggressor,Running,13261,212240,0
2026-06-07T23:19:10-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:10-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:10-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:10-04:00,aggressor,Running,13260,213294,0
2026-06-07T23:19:12-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:12-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:12-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:12-04:00,aggressor,Running,13261,214368,0
2026-06-07T23:19:14-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:14-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:14-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:14-04:00,aggressor,Running,13261,215388,0
2026-06-07T23:19:17-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:17-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:17-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:17-04:00,aggressor,Running,13261,216404,0
2026-06-07T23:19:19-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:19-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:19-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:19-04:00,aggressor,Running,13261,217464,0
2026-06-07T23:19:21-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:21-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:21-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:21-04:00,aggressor,Running,13261,218550,0
2026-06-07T23:19:24-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:24-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:24-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:24-04:00,aggressor,Running,13261,219560,0
2026-06-07T23:19:26-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:26-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:26-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:26-04:00,aggressor,Running,13261,220622,0
2026-06-07T23:19:28-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:28-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:28-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:28-04:00,aggressor,Running,13261,221660,0
2026-06-07T23:19:31-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:31-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:31-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:31-04:00,aggressor,Running,13261,222650,0
2026-06-07T23:19:33-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:33-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:33-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:33-04:00,aggressor,Running,13261,223734,0
2026-06-07T23:19:35-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:35-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:35-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:35-04:00,aggressor,Running,13261,224486,0
2026-06-07T23:19:37-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:37-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:37-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:37-04:00,aggressor,Running,13261,225678,0
2026-06-07T23:19:40-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:40-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:40-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:40-04:00,aggressor,Running,13261,226708,0
2026-06-07T23:19:42-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:42-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:42-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:42-04:00,aggressor,Running,13261,227654,0
2026-06-07T23:19:44-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:44-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:44-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:44-04:00,aggressor,Running,13261,228640,0
2026-06-07T23:19:47-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:47-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:47-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:47-04:00,aggressor,Running,13262,229580,0
2026-06-07T23:19:49-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:49-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:49-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:49-04:00,aggressor,Running,13261,230884,0
2026-06-07T23:19:51-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:51-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:51-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:51-04:00,aggressor,Running,13266,232242,0
2026-06-07T23:19:53-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:53-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:53-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:53-04:00,aggressor,Running,13266,233324,0
2026-06-07T23:19:56-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:56-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:56-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:56-04:00,aggressor,Running,13267,234454,0
2026-06-07T23:19:58-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:19:58-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:19:58-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:19:58-04:00,aggressor,Running,13269,235518,0
2026-06-07T23:20:00-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:00-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:00-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:00-04:00,aggressor,Running,13271,236808,0
2026-06-07T23:20:03-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:03-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:03-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:03-04:00,aggressor,Running,13273,237934,0
2026-06-07T23:20:05-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:05-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:05-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:05-04:00,aggressor,Running,13276,239160,0
2026-06-07T23:20:07-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:07-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:07-04:00,besteffort-holder,Running,205,0,0
